unique_customer_id,Recency,Frequency,Monetary
LOYALTY_0efa8b0f-f862-4b41-a3af-4d8504f244da,45,1,44.02
CARD_MASTERCARD_4259,20,4,44.0
CARD_VISA_8397,2,1,43.98
LOYALTY_c8460c26-f270-4c72-90b3-f1cb68576565,18,4,43.97
CARD_VISA_6112,2,4,43.94
LOYALTY_88199036-5151-4e5a-868c-ec33197e23d8,40,3,43.910000000000004
CARD_VISA_3191,2,4,43.91
CARD_VISA_0165,44,4,43.900000000000006
CARD_VISA_8002,19,3,43.89
CARD_VISA_6050,19,2,43.88
CARD_VISA_1456,7,5,43.83
CARD_VISA_0961,83,2,43.83
CARD_VISA_6880,61,3,43.82
CARD_VISA_3093,108,1,43.82
CARD_MASTERCARD_8339,5,2,43.79
CARD_MASTERCARD_7952,25,2,43.78
CARD_VISA_7885,32,2,43.78
CARD_VISA_4039,62,2,43.77
CARD_VISA_4703,8,5,43.76
CARD_VISA_5490,75,1,43.76
GUID_056c0e28-55f0-4a78-a16d-ef9be003e389,43,1,43.74
CARD_VISA_0093,6,3,43.739999999999995
CARD_VISA_7579,25,2,43.730000000000004
CARD_VISA_6858,64,2,43.73
CARD_VISA_0517,40,1,43.73
CARD_VISA_6741,34,2,43.72
CARD_VISA_8392,20,1,43.7
CARD_VISA_9377,12,4,43.68
CARD_VISA_5316,74,3,43.68
CARD_VISA_1184,56,1,43.68
CARD_VISA_2638,36,4,43.67
GUID_fefdc7c7-b521-4418-94a9-ebbb426bf4df,6,1,43.62
CARD_VISA_0920,25,3,43.61
CARD_VISA_2328,23,3,43.59
CARD_AMEX_5006,27,3,43.58
CARD_VISA_2735,78,1,43.58
LOYALTY_a29251f4-9cd3-4242-9488-31a7fcc04b23,36,1,43.58
CARD_VISA_8380,20,4,43.57
CARD_VISA_2594,12,3,43.56
CARD_VISA_7780,28,2,43.56
CARD_VISA_5883,39,5,43.55
LOYALTY_a4ceadd4-3719-4ce3-99d7-a466fdbf9a10,82,1,43.55
CARD_VISA_6346,8,3,43.54
CARD_AMEX_6692,19,2,43.53
CARD_MASTERCARD_8665,18,5,43.52
CARD_VISA_4002,100,4,43.5
CARD_VISA_0340,34,3,43.5
CARD_MASTERCARD_6835,64,4,43.480000000000004
CARD_VISA_1938,1,2,43.480000000000004
CARD_VISA_0809,2,3,43.46
CARD_VISA_4903,14,4,43.45
CARD_MASTERCARD_8436,27,3,43.45
GUEST_ORDER_6d99e8f2-5938-437d-9a8f-5ff90a993655,68,1,43.44
CARD_VISA_1435,1,3,43.43
CARD_VISA_3029,2,3,43.42
CARD_MASTERCARD_4653,89,2,43.400000000000006
CARD_VISA_5468,71,2,43.400000000000006
CARD_VISA_4804,66,1,43.4
CARD_DISCOVER_2530,4,3,43.39
CARD_VISA_8255,84,1,43.39
CARD_VISA_1438,6,3,43.370000000000005
LOYALTY_b5b392e0-5df3-4c75-962b-6401dcd49575,61,1,43.37
CARD_VISA_1791,50,2,43.36
CARD_VISA_4643,13,3,43.35
CARD_MASTERCARD_1208,8,5,43.34
CARD_VISA_7668,24,2,43.34
CARD_VISA_3259,1,4,43.339999999999996
CARD_MASTERCARD_3734,110,1,43.33
CARD_VISA_6803,49,2,43.32
CARD_VISA_9333,35,2,43.32
CARD_MASTERCARD_1209,36,3,43.31
CARD_VISA_6624,9,3,43.31
CARD_VISA_2371,93,5,43.3
CARD_VISA_3584,35,2,43.3
CARD_VISA_8874,93,4,43.28
CARD_MASTERCARD_4423,42,2,43.28
CARD_VISA_1809,77,1,43.28
CARD_VISA_9220,28,2,43.25
LOYALTY_8c22b68a-92da-418f-abd7-5af95dc668fe,90,2,43.25
LOYALTY_71b2bf33-e7d2-4854-b064-8c1c32ef7329,41,1,43.24
CARD_VISA_5093,48,3,43.239999999999995
CARD_AMEX_4697,32,1,43.23
CARD_VISA_3849,13,3,43.22
CARD_MASTERCARD_1766,90,2,43.22
CARD_VISA_1771,40,4,43.21
CARD_VISA_4300,53,2,43.2
CARD_VISA_8426,88,4,43.19
CARD_VISA_1382,7,3,43.19
LOYALTY_a3f302c4-3022-4aac-be20-a4cca21518a8,52,3,43.19
CARD_MASTERCARD_7870,2,3,43.18
CARD_VISA_9535,56,1,43.17
LOYALTY_407bb20e-fa9b-41b0-8e28-913501c56675,1,5,43.16
CARD_VISA_2870,34,3,43.16
GUID_397941f6-c902-4151-a88a-2e19a43ebbdb,33,1,43.15
LOYALTY_a403bf79-2965-4e40-8137-f790aceb975a,75,5,43.13
CARD_VISA_3378,11,3,43.120000000000005
CARD_AMEX_1317,73,2,43.120000000000005
CARD_VISA_4744,28,4,43.11
CARD_MASTERCARD_3384,66,1,43.09
CARD_VISA_5544,61,3,43.040000000000006
CARD_VISA_5393,20,2,43.04
CARD_VISA_1966,21,2,43.03
CARD_VISA_5838,18,5,43.019999999999996
CARD_VISA_4170,4,2,43.019999999999996
CARD_MASTERCARD_8018,57,3,43.0
CARD_AMEX_9272,61,1,42.99
LOYALTY_c0b11b30-053a-4cfb-96ee-c5502feee5be,5,1,42.99
LOYALTY_7792d75d-cbd2-4f78-806e-31ebda343162,74,4,42.96
CARD_DISCOVER_7000,14,3,42.95
CARD_VISA_3654,62,1,42.93
CARD_MASTERCARD_9148,10,5,42.92
CARD_VISA_0112,6,2,42.92
LOYALTY_1eb7bb97-79cd-46a7-af33-d779eb2402ea,13,2,42.91
CARD_VISA_2222,62,2,42.9
LOYALTY_34e9bd20-d8be-4233-a699-dc9d064b6c5a,34,1,42.9
CARD_MASTERCARD_7868,88,2,42.88
CARD_VISA_1899,2,3,42.870000000000005
CARD_VISA_5701,40,2,42.870000000000005
CARD_VISA_8157,13,2,42.81
CARD_AMEX_2664,97,3,42.800000000000004
CARD_MASTERCARD_0540,48,4,42.8
CARD_VISA_3425,28,4,42.8
CARD_VISA_8132,2,5,42.79
CARD_VISA_2130,67,5,42.78
CARD_VISA_5716,83,2,42.730000000000004
CARD_VISA_9120,34,3,42.71
CARD_VISA_7327,13,2,42.709999999999994
CARD_VISA_2821,14,4,42.69
CARD_VISA_4650,15,3,42.69
CARD_VISA_7811,5,3,42.68
GUID_f0b483a8-243d-450e-a76d-3aa542245671,47,1,42.68
CARD_VISA_5237,16,3,42.67
CARD_VISA_3328,5,3,42.660000000000004
CARD_VISA_5952,35,5,42.65
LOYALTY_32650a91-e0ae-4faa-947b-dc565f1cc51a,41,3,42.64
CARD_MASTERCARD_0424,62,2,42.64
CARD_VISA_9875,7,2,42.64
CARD_VISA_0852,28,4,42.61
CARD_AMEX_1035,87,2,42.6
CARD_DISCOVER_8979,42,2,42.599999999999994
CARD_VISA_9719,5,5,42.58
CARD_AMEX_9529,2,5,42.57
CARD_VISA_4110,42,5,42.53
CARD_VISA_7244,25,4,42.53
LOYALTY_6a1da70f-64aa-4504-ae21-58846bce2497,80,3,42.52
CARD_MASTERCARD_9122,50,2,42.519999999999996
CARD_VISA_5405,30,3,42.47
CARD_VISA_7366,27,3,42.45
CARD_VISA_1988,12,2,42.45
CARD_MASTERCARD_4497,9,1,42.44
LOYALTY_a38ffecc-2f89-4560-85a2-4ded25385cc0,33,1,42.43
LOYALTY_f75592f6-55f8-49e4-9854-8199c4a93a7c,6,1,42.43
CARD_AMEX_4409,11,4,42.42
CARD_MASTERCARD_5687,34,2,42.42
CARD_AMEX_3567,105,1,42.42
CARD_VISA_3995,50,1,42.42
CARD_MASTERCARD_2786,51,3,42.41
CARD_VISA_8848,8,4,42.39
CARD_MASTERCARD_0765,23,1,42.38
CARD_VISA_2983,20,3,42.37
CARD_VISA_3859,32,2,42.36
LOYALTY_688c9955-1444-4904-9288-49879ae21745,55,1,42.36
CARD_VISA_2355,45,2,42.32
LOYALTY_2c9ec865-486d-44c8-9566-b38afd3a8848,13,4,42.31
CARD_MASTERCARD_5681,82,1,42.31
CARD_AMEX_1053,87,3,42.28
CARD_VISA_0403,60,2,42.28
LOYALTY_2e7313e1-b5f3-48d5-8a5a-ae1080f24a58,90,1,42.27
CARD_VISA_9773,57,3,42.260000000000005
LOYALTY_869eaf50-7ecf-4037-9f2e-dfe07c5465d9,13,4,42.230000000000004
CARD_MASTERCARD_6538,9,5,42.23
CARD_VISA_7275,7,3,42.23
CARD_AMEX_8718,58,2,42.21
CARD_AMEX_3191,57,1,42.21
CARD_VISA_4609,33,2,42.17
CARD_VISA_2897,89,2,42.160000000000004
CARD_VISA_8619,41,2,42.15
LOYALTY_6734062e-2951-4465-9192-012bd5df6e46,89,1,42.15
CARD_VISA_8487,13,4,42.14
CARD_VISA_1238,30,2,42.11
CARD_VISA_6576,14,2,42.1
CARD_VISA_8542,19,2,42.09
LOYALTY_ab2215e7-b0aa-43f0-8b5a-16eed832f88c,57,2,42.09
LOYALTY_e47983a0-3bfb-43a1-9902-a5a7842cd479,24,2,42.09
CARD_MASTERCARD_7664,5,4,42.08
CARD_MASTERCARD_3439,44,2,42.08
CARD_VISA_5798,70,3,42.05
CARD_VISA_2930,5,3,42.04
CARD_VISA_4434,18,5,42.03
CARD_DISCOVER_8676,5,5,42.019999999999996
LOYALTY_fc50c84c-fb69-4fc6-a10e-ee3e66dcfdb4,3,2,42.0
LOYALTY_fec04e11-30e3-4bda-913a-e720297c2375,83,4,41.99
LOYALTY_8abb976e-4783-4796-bb3f-c982016d6107,58,1,41.99
CARD_VISA_0028,3,3,41.980000000000004
CARD_MASTERCARD_7606,75,2,41.97
CARD_AMEX_2487,104,1,41.96
CARD_AMEX_2086,19,4,41.95
LOYALTY_eb745d13-fb71-41d1-9d2d-80e7af3aa7fe,70,2,41.94
CARD_VISA_4613,39,4,41.92
CARD_VISA_1038,84,4,41.9
CARD_VISA_3471,9,5,41.870000000000005
CARD_VISA_1304,45,2,41.86
CARD_VISA_6218,4,4,41.84
CARD_AMEX_3705,97,2,41.84
LOYALTY_3b2948d8-42fd-421d-a66d-54489c6cbf22,9,5,41.83
GUEST_ORDER_6aaa5150-5a01-4171-ba8f-d1ef9e502960,1,1,41.82
CARD_MASTERCARD_1300,29,2,41.81
CARD_MASTERCARD_4778,62,2,41.81
CARD_VISA_2518,2,2,41.800000000000004
CARD_VISA_2818,73,2,41.800000000000004
CARD_VISA_1131,76,1,41.8
CARD_VISA_9972,89,1,41.8
LOYALTY_cba35234-4eeb-47ec-a565-2a9b6057db24,50,2,41.790000000000006
CARD_VISA_7648,22,4,41.79
CARD_VISA_5941,23,2,41.79
CARD_MASTERCARD_4700,99,3,41.77
CARD_VISA_1952,14,3,41.77
CARD_AMEX_0454,112,1,41.77
CARD_VISA_9785,32,4,41.769999999999996
CARD_VISA_6294,32,5,41.76
CARD_VISA_2011,89,2,41.76
CARD_VISA_7448,9,2,41.76
CARD_VISA_8103,30,6,41.65
CARD_VISA_0266,6,2,41.65
CARD_VISA_0188,6,1,41.65
CARD_VISA_7876,3,3,41.64
GUEST_ORDER_44d160e5-37d4-4444-bc50-d41b1891bb6a,69,1,41.6
LOYALTY_3f65435e-de7c-4d88-851b-b1b3b13dd580,28,5,41.59
CARD_MASTERCARD_5444,4,3,41.59
CARD_VISA_1256,3,6,41.58
CARD_VISA_3855,41,2,41.57
CARD_AMEX_6950,80,1,41.57
CARD_VISA_8549,11,5,41.53
CARD_VISA_8464,21,3,41.53
CARD_VISA_3742,28,2,41.52
CARD_VISA_8277,83,2,41.51
LOYALTY_13fdefec-eac4-4255-8977-e1d07f8698bb,65,3,41.5
LOYALTY_0f238e3f-a086-4354-9917-4f190205bb6e,47,1,41.5
CARD_VISA_3761,80,3,41.49
CARD_VISA_9129,70,3,41.49
CARD_VISA_5917,83,1,41.49
CARD_VISA_5340,12,3,41.48
CARD_MASTERCARD_0016,6,1,41.44
CARD_MASTERCARD_1293,83,1,41.44
CARD_VISA_8741,27,1,41.44
CARD_VISA_6604,31,4,41.410000000000004
CARD_AMEX_6231,81,1,41.38
CARD_VISA_4217,53,1,41.38
CARD_VISA_6745,16,1,41.37
CARD_VISA_5532,24,4,41.34
CARD_VISA_1453,61,2,41.33
CARD_VISA_3006,16,1,41.33
CARD_VISA_9574,15,3,41.32000000000001
CARD_VISA_5046,24,4,41.3
CARD_VISA_5230,12,3,41.290000000000006
CARD_VISA_6331,3,4,41.28
CARD_VISA_7736,2,3,41.27
LOYALTY_20730c2b-0efc-4a5c-b179-00bfe448f755,8,3,41.260000000000005
CARD_MASTERCARD_1351,63,1,41.26
CARD_VISA_5474,62,1,41.26
CARD_VISA_1644,32,1,41.25
CARD_VISA_8808,55,1,41.24
CARD_VISA_6452,43,3,41.22
CARD_MASTERCARD_1288,5,2,41.22
CARD_MASTERCARD_8337,30,2,41.2
CARD_MASTERCARD_1425,97,2,41.19
CARD_VISA_9696,88,2,41.19
CARD_MASTERCARD_1113,31,3,41.18
CARD_MASTERCARD_3168,68,3,41.18
LOYALTY_3b1dc20e-5ddf-4819-8cbd-75bf38bc0cb3,75,2,41.18
CARD_VISA_1418,39,3,41.17
LOYALTY_37482781-322e-4eb2-b2c0-ade4e00ac8f5,5,2,41.17
LOYALTY_be020dc8-74ab-4ea5-b85e-dc64d154935e,41,2,41.17
CARD_VISA_2491,6,4,41.160000000000004
CARD_MASTERCARD_0776,32,3,41.16
CARD_VISA_5489,73,1,41.12
CARD_MASTERCARD_6458,7,2,41.11
GUID_699d7452-a3dd-483a-af8e-1eb28b5e2c2b,2,1,41.11
CARD_AMEX_8324,32,4,41.1
CARD_VISA_6658,46,1,41.09
LOYALTY_73e68315-6cce-4ca7-9a76-b7ca1a652401,13,3,41.08
CARD_MASTERCARD_6638,74,1,41.07
CARD_DISCOVER_7934,5,1,41.06
CARD_MASTERCARD_1738,34,2,41.05
CARD_MASTERCARD_3001,78,2,41.05
CARD_MASTERCARD_8854,68,1,41.05
CARD_VISA_6011,47,4,41.040000000000006
CARD_MASTERCARD_3964,63,2,41.010000000000005
CARD_VISA_3494,98,3,41.0
CARD_VISA_6305,28,3,41.0
CARD_VISA_6896,10,2,41.0
CARD_VISA_7146,7,2,41.0
CARD_DISCOVER_5973,7,1,41.0
LOYALTY_f3bf733d-e60a-4d84-88e6-92b42ca64c6d,5,1,41.0
CARD_VISA_0209,61,3,40.99
CARD_VISA_9734,101,4,40.98
CARD_VISA_8305,49,1,40.97
CARD_VISA_0689,27,2,40.95
CARD_VISA_0576,47,1,40.95
CARD_VISA_2348,8,5,40.93
CARD_VISA_4785,29,2,40.91
LOYALTY_d744b1c4-af46-489e-97bc-693dd6c60fdf,7,2,40.900000000000006
CARD_VISA_2839,1,2,40.9
LOYALTY_46caf89a-bf7a-4f6d-b711-f5d7357251f2,9,1,40.9
CARD_VISA_6208,40,2,40.879999999999995
LOYALTY_a69b827c-563b-46ca-b52c-b351c99aa261,2,3,40.84
CARD_VISA_1477,93,2,40.84
CARD_VISA_5819,71,2,40.83
CARD_VISA_9723,30,2,40.81999999999999
LOYALTY_9474b7ea-9617-46f7-94eb-6daf63184ebb,76,1,40.8
CARD_VISA_0585,32,5,40.79
CARD_VISA_8790,14,2,40.79
CARD_VISA_3600,34,1,40.77
CARD_VISA_0057,42,2,40.760000000000005
CARD_AMEX_6662,63,2,40.76
CARD_VISA_8949,35,5,40.74
CARD_VISA_9134,1,4,40.74
CARD_VISA_2024,5,3,40.72
CARD_VISA_0133,24,2,40.69
CARD_VISA_2202,11,4,40.67
GUEST_ORDER_50341836-2fb6-4762-a880-3271b811fe3f,82,1,40.67
CARD_VISA_6515,25,5,40.66
CARD_VISA_9907,20,4,40.66
CARD_VISA_1233,88,3,40.66
CARD_VISA_7943,33,3,40.66
LOYALTY_3dad92e2-c889-42f5-97b3-2f704c41bd3a,4,3,40.66
CARD_MASTERCARD_0397,7,3,40.63
LOYALTY_0dea1045-7919-4230-a3b8-cba2a647360c,40,3,40.63
CARD_VISA_8712,101,2,40.620000000000005
LOYALTY_ca471e77-9537-4a9d-b4e5-d8cd7a86b13b,83,2,40.62
CARD_VISA_2578,36,3,40.61
CARD_VISA_4343,64,1,40.61
CARD_VISA_6519,12,3,40.6
CARD_MASTERCARD_9697,81,2,40.59
CARD_VISA_7758,1,4,40.589999999999996
CARD_AMEX_3617,12,3,40.57
CARD_MASTERCARD_1794,53,3,40.57
CARD_VISA_6919,44,1,40.57
GUID_97152931-0bfe-4397-8036-e234ed789868,47,1,40.57
LOYALTY_cd242d56-7be2-4b2d-af73-169a47079700,37,6,40.56
CARD_DISCOVER_9545,101,1,40.56
CARD_VISA_3801,36,5,40.55
LOYALTY_0598c311-4125-48dc-85b9-d36b919ae113,28,3,40.55
CARD_AMEX_1920,22,4,40.54
CARD_MASTERCARD_5053,17,1,40.54
CARD_VISA_9253,40,4,40.51
LOYALTY_b53ac35b-b596-4f14-8b25-262b58dc7b84,88,1,40.51
CARD_VISA_1485,3,3,40.480000000000004
CARD_VISA_3175,43,3,40.480000000000004
CARD_MASTERCARD_6006,80,3,40.47
LOYALTY_83591135-cd05-429a-b23b-973a2d256838,75,1,40.47
LOYALTY_bd967974-fa1a-414f-9af4-2d7262b07041,5,1,40.47
LOYALTY_b88c3bb3-c3b1-4907-b74b-c95706016767,7,2,40.43
CARD_VISA_4996,69,1,40.43
CARD_VISA_1820,12,2,40.42
CARD_AMEX_2586,23,2,40.41
LOYALTY_ec98091f-5cc2-4685-882b-12e2c6a3ff4a,68,1,40.41
CARD_VISA_7187,42,4,40.4
CARD_VISA_8805,76,2,40.38
CARD_VISA_6565,21,4,40.370000000000005
CARD_MASTERCARD_3793,20,2,40.370000000000005
CARD_VISA_2084,103,1,40.37
LOYALTY_7aca7d3e-2fde-4b0a-83aa-3d76cd0831d0,79,1,40.37
CARD_VISA_4640,108,2,40.35
CARD_VISA_3872,6,2,40.34
CARD_VISA_7507,6,4,40.33
CARD_VISA_2021,13,1,40.31
CARD_MASTERCARD_3314,8,4,40.3
CARD_VISA_8511,27,4,40.3
CARD_VISA_8977,87,3,40.290000000000006
CARD_AMEX_3521,27,4,40.29
CARD_VISA_8995,34,2,40.28
CARD_MASTERCARD_1356,6,3,40.24
CARD_VISA_0559,14,2,40.24
LOYALTY_b4d911e2-064b-4acb-93cb-a49f8806ad32,15,3,40.23
CARD_AMEX_1111,52,1,40.23
CARD_MASTERCARD_0445,33,3,40.21
CARD_MASTERCARD_7234,47,1,40.21
CARD_VISA_6334,66,2,40.2
LOYALTY_304fd86e-7af9-4e47-8b36-383110adb804,73,2,40.2
CARD_VISA_6867,21,3,40.16
CARD_VISA_3711,57,2,40.13
CARD_VISA_6760,83,2,40.13
LOYALTY_90a40413-318a-41e7-b4b4-2b8dd3490bbc,36,6,40.120000000000005
CARD_AMEX_4102,19,4,40.1
CARD_VISA_6943,85,4,40.08
CARD_VISA_8861,18,4,40.07
LOYALTY_399998bf-3db0-45df-96a9-a80de3e2889f,64,2,40.05
CARD_VISA_4025,32,3,40.04
LOYALTY_c71a61b1-d17f-4c3d-b6a3-4c69cf0caeb5,56,2,40.01
LOYALTY_a9a00603-e90d-4b97-9f67-66b05481fef0,88,1,39.99
CARD_MASTERCARD_8888,14,5,39.97
CARD_AMEX_5005,103,3,39.96
CARD_VISA_6459,91,2,39.94
CARD_VISA_3329,51,2,39.93
CARD_VISA_1523,13,2,39.92
LOYALTY_0d614fdc-2fe2-4f8f-baf8-aba09fa50142,10,2,39.91
CARD_AMEX_5231,91,5,39.900000000000006
CARD_MASTERCARD_1370,12,4,39.9
CARD_MASTERCARD_1403,34,1,39.9
CARD_VISA_3407,103,1,39.88
CARD_VISA_8479,12,3,39.879999999999995
LOYALTY_26a82d8d-feca-477d-b50d-33a00a0d3176,11,4,39.85
CARD_MASTERCARD_5717,21,5,39.84
CARD_VISA_3585,106,3,39.839999999999996
CARD_MASTERCARD_4594,7,4,39.83
CARD_VISA_4279,37,3,39.82000000000001
CARD_VISA_5810,22,1,39.82
CARD_VISA_4418,28,3,39.8
CARD_VISA_5111,23,3,39.79
LOYALTY_edbd81cf-60f7-456f-b5d0-d64c4929a209,2,2,39.78
CARD_VISA_7246,58,2,39.769999999999996
CARD_VISA_2827,4,2,39.760000000000005
LOYALTY_5fd6899f-e98b-4f2b-aff0-31fd2a1e0a1d,28,3,39.75
CARD_MASTERCARD_5762,59,1,39.75
GUEST_ORDER_96080cb3-8f1d-4c97-8815-0b8d43ba50d4,68,1,39.75
CARD_MASTERCARD_0189,91,3,39.73
GUID_91ff8e68-ece8-47f6-9ded-a0ac54e9696b,101,1,39.72
CARD_VISA_2107,3,3,39.7
CARD_VISA_7717,46,3,39.69
CARD_VISA_9762,28,2,39.69
CARD_AMEX_5120,5,1,39.69
CARD_VISA_6699,82,2,39.68
LOYALTY_0c3e415b-da05-401f-a617-efd7d353c582,8,1,39.65
LOYALTY_9c7c3114-4a34-4281-96c9-15ce4561dcf7,57,1,39.65
LOYALTY_e16d6637-32d9-480c-a44d-92fca851a409,83,1,39.65
CARD_VISA_5943,102,4,39.64
CARD_VISA_4495,23,3,39.63
CARD_VISA_4442,5,4,39.61
CARD_VISA_5515,62,2,39.61
CARD_VISA_3876,19,2,39.59
LOYALTY_9da17dfc-7778-4096-a556-bdfeb801e942,1,4,39.58
CARD_MASTERCARD_0880,62,1,39.58
CARD_VISA_8746,46,1,39.58
GUID_7ee06fde-823b-4ef7-87d7-a36265ea77c0,11,1,39.58
CARD_MASTERCARD_1087,32,4,39.57
LOYALTY_c771a138-c8b9-4a77-b83c-6c925978c365,20,2,39.57
CARD_VISA_0084,27,3,39.56
CARD_DISCOVER_0971,13,2,39.54
CARD_MASTERCARD_9210,112,1,39.52
CARD_VISA_7096,29,3,39.510000000000005
CARD_MASTERCARD_7426,32,2,39.5
CARD_AMEX_8532,8,5,39.46
LOYALTY_da448211-fa67-4023-8060-f50791983231,102,2,39.46
LOYALTY_f53f8a56-2949-4c22-af13-c56a171c061f,5,2,39.46
CARD_VISA_6621,86,2,39.45
CARD_MASTERCARD_4744,82,1,39.44
CARD_VISA_4200,96,4,39.43
CARD_VISA_6946,37,3,39.42
CARD_VISA_9633,20,3,39.42
CARD_VISA_3292,34,2,39.42
CARD_VISA_2665,32,1,39.42
LOYALTY_a50ff734-859e-406f-8019-972ab20d701c,28,7,39.410000000000004
CARD_MASTERCARD_4896,75,3,39.41
CARD_VISA_8033,97,2,39.41
CARD_VISA_7761,97,2,39.4
CARD_MASTERCARD_9945,28,2,39.39
CARD_VISA_0218,56,2,39.370000000000005
GUEST_ORDER_2623e331-5a82-4b8c-931e-0d72b181c69f,11,1,39.37
CARD_MASTERCARD_8939,9,3,39.36
CARD_VISA_5458,13,2,39.35
LOYALTY_cc321a6c-277d-42b9-a98a-3e23187d23be,57,1,39.34
CARD_DISCOVER_9404,2,4,39.3
CARD_VISA_9029,50,2,39.29
CARD_VISA_3649,24,1,39.29
CARD_VISA_1823,1,3,39.26
CARD_VISA_0136,24,2,39.26
CARD_VISA_8674,90,2,39.26
CARD_VISA_5675,48,2,39.25
CARD_VISA_4663,6,2,39.24
CARD_AMEX_9182,32,2,39.230000000000004
CARD_DISCOVER_7333,58,1,39.22
CARD_VISA_1776,91,1,39.22
CARD_VISA_5776,79,1,39.22
CARD_MASTERCARD_3344,17,3,39.2
CARD_DISCOVER_3092,2,2,39.2
CARD_DISCOVER_7384,40,1,39.2
LOYALTY_843854c0-c040-4c09-a332-22c804c69763,92,1,39.2
CARD_DISCOVER_6563,19,1,39.19
LOYALTY_5f75e397-2f0e-4291-bd2a-5157cf1ad09f,76,1,39.19
CARD_DISCOVER_4641,31,1,39.18
CARD_VISA_7447,29,3,39.150000000000006
CARD_AMEX_6633,64,2,39.150000000000006
CARD_DISCOVER_0435,14,2,39.150000000000006
CARD_VISA_6610,89,1,39.15
LOYALTY_7617f49c-df6e-4aca-a9bd-ca3bd411cc11,3,4,39.120000000000005
CARD_MASTERCARD_3194,50,2,39.12
CARD_MASTERCARD_4323,46,3,39.09
GUEST_ORDER_3864f106-67ba-4487-98a9-15aa089052bd,4,1,39.09
CARD_VISA_9446,60,2,39.089999999999996
CARD_VISA_9440,45,2,39.08
CARD_AMEX_8431,69,1,39.06
CARD_VISA_6242,27,3,39.05
CARD_MASTERCARD_1586,4,5,39.04
CARD_VISA_2433,14,3,39.04
CARD_MASTERCARD_8634,16,3,39.03
CARD_VISA_0233,4,2,39.03
LOYALTY_f5d34f2f-ccfd-4f1a-a91c-7d31bcf5ad40,69,1,39.02
LOYALTY_c3326c0d-07d8-46e6-8f2b-b0b18a4a4aaa,32,2,39.0
CARD_DISCOVER_2742,101,1,39.0
CARD_VISA_2224,69,1,39.0
CARD_VISA_0528,21,3,38.97
CARD_VISA_4896,83,2,38.96
GUID_3533e40a-fd65-4b43-aaca-42e1c0751a24,32,1,38.96
GUID_ddab215c-7aec-45aa-9754-bf58334673f5,16,1,38.96
CARD_VISA_7136,4,2,38.95
CARD_VISA_6717,89,2,38.949999999999996
CARD_VISA_5156,63,2,38.94
CARD_VISA_7436,10,3,38.93
CARD_MASTERCARD_4759,82,1,38.93
CARD_VISA_3033,1,2,38.92
LOYALTY_60a00d6f-7d42-4630-8bca-c3ad323ac422,68,4,38.910000000000004
LOYALTY_7c5dd591-3f23-4dea-b863-24cb3f711c4c,105,1,38.91
CARD_AMEX_7119,9,2,38.88
CARD_VISA_9071,69,1,38.88
CARD_VISA_1337,76,2,38.870000000000005
CARD_VISA_6111,21,1,38.87
CARD_MASTERCARD_6779,7,3,38.86
GUID_f783c5ae-1f4a-4d08-9601-79c95e315268,41,1,38.86
CARD_MASTERCARD_9470,70,1,38.85
CARD_VISA_2487,78,2,38.82
CARD_MASTERCARD_7490,41,2,38.81
CARD_VISA_3712,34,2,38.81
CARD_VISA_6229,7,6,38.800000000000004
CARD_DISCOVER_6947,25,3,38.8
CARD_VISA_1258,24,2,38.78
CARD_VISA_4191,12,2,38.769999999999996
CARD_VISA_7682,69,1,38.76
CARD_VISA_3658,13,4,38.730000000000004
LOYALTY_2b147b0b-f99b-4bdd-92e4-488086129a09,34,1,38.73
LOYALTY_dfb2a658-04ac-4fe0-84ac-da30f2bb0951,13,4,38.72
CARD_MASTERCARD_0724,76,3,38.72
CARD_VISA_3359,12,2,38.72
CARD_DISCOVER_9457,88,1,38.72
CARD_VISA_0915,53,1,38.71
GUID_eacf1938-432e-4c00-a4b8-aec182d85e51,30,1,38.71
LOYALTY_c96f688a-5a70-4300-8486-773a0127d05f,1,5,38.67
CARD_VISA_9086,91,3,38.67
LOYALTY_6360e3cf-aa3e-49fa-8c0d-f13e77469be5,106,2,38.67
GUID_ad8c94f8-b773-4fa8-b360-6de7474897da,19,1,38.67
CARD_DISCOVER_6006,66,3,38.66
CARD_VISA_8982,38,3,38.66
CARD_VISA_0734,13,4,38.65
CARD_VISA_0382,78,3,38.629999999999995
CARD_VISA_3531,5,3,38.629999999999995
GUEST_ORDER_e1e67187-0d92-4863-af54-7cc8ee57d507,55,1,38.62
CARD_MASTERCARD_6685,13,3,38.61
CARD_MASTERCARD_6204,61,1,38.61
CARD_VISA_7998,18,6,38.6
CARD_VISA_1861,58,3,38.6
CARD_VISA_0149,6,2,38.550000000000004
CARD_MASTERCARD_6610,76,5,38.55
CARD_VISA_1549,79,4,38.55
CARD_MASTERCARD_3451,7,2,38.55
CARD_VISA_9602,10,2,38.55
CARD_VISA_6553,4,2,38.54
GUID_f9a06463-007a-423c-9d01-e8d3e7156560,32,1,38.54
CARD_MASTERCARD_1749,80,3,38.53
CARD_MASTERCARD_8438,81,1,38.53
CARD_VISA_8118,7,3,38.51
CARD_VISA_1069,13,2,38.49
CARD_AMEX_6552,13,3,38.48
CARD_VISA_5373,54,4,38.46
CARD_MASTERCARD_3899,18,3,38.46
LOYALTY_eab44b69-fdae-448f-845a-4dfaf286f5cf,34,2,38.459999999999994
CARD_MASTERCARD_6323,88,4,38.43
